Component, CC
net.sf.freecol.client.gui.action.ReportCargoAction,11
net.sf.freecol.client.gui.panel.ReportIndianPanel,42
net.sf.freecol.common.model.MarketData,19
net.sf.freecol.common.networking.ClearSpecialityMessage,8
net.sf.freecol.common.model.WorkLocation,19
net.sf.freecol.client.gui.action.ReportRequirementsAction,10
net.sf.freecol.client.gui.InGameMenuBar,25
net.sf.freecol.client.control.PreGameInputHandler,23
net.sf.freecol.server.ai.AIPlayer,62
net.sf.freecol.common.networking.LoginMessage,6
net.sf.freecol.client.gui.menu.FreeColMenuTest,5
net.sf.freecol.common.model.ProductionCache,9
net.sf.freecol.server.model.ServerGame,36
net.sf.freecol.client.gui.panel.ConceptDetailPanel,10
net.sf.freecol.client.gui.menu.MenuMouseMotionListener,1
net.sf.freecol.client.gui.action.ContinueAction,6
net.sf.freecol.client.gui.panel.ReportLabourPanel,23
net.sf.freecol.client.gui.menu.FreeColMenuBar,4
net.sf.freecol.client.Worker,2
net.sf.freecol.common.model.ModelController,12
net.sf.freecol.common.model.Plunder,2
net.sf.freecol.common.option.Option,12
net.sf.freecol.client.gui.plaf.FreeColTableUI,3
net.sf.freecol.server.control.InGameController,398
net.sf.freecol.server.generator.MapGenerator,38
net.sf.freecol.common.networking.DemandTributeMessage,17
net.sf.freecol.common.model.FreeColGameObjectListener,2
net.sf.freecol.server.ai.mission.IndianBringGiftMission,50
net.sf.freecol.client.gui.plaf.FreeColTableHeaderUI,3
net.sf.freecol.server.control.InputHandler,7
net.sf.freecol.client.gui.action.ReportTradeAction,10
net.sf.freecol.server.ai.mission.TransportMission,125
net.sf.freecol.common.networking.SetGoodsLevelsMessage,8
net.sf.freecol.client.ClientOptions,61
net.sf.freecol.server.ai.Wish,16
net.sf.freecol.common.resources.ColorResource,8
net.sf.freecol.common.logging.DefaultHandler,5
net.sf.freecol.server.generator.MapLayerGenerator,1
net.sf.freecol.common.model.TradeRoute,24
net.sf.freecol.server.generator.MapGeneratorOptions,11
net.sf.freecol.client.gui.panel.ReportRequirementsPanel,33
net.sf.freecol.client.gui.action.ReportExplorationAction,11
net.sf.freecol.client.gui.panel.FindSettlementDialog,29
net.sf.freecol.common.networking.Connection,16
net.sf.freecol.server.ai.REFAIPlayer,32
net.sf.freecol.common.networking.AssignTradeRouteMessage,12
net.sf.freecol.common.networking.UpdateCurrentStopMessage,8
net.sf.freecol.common.networking.GoodsForSaleMessage,9
net.sf.freecol.server.control.PreGameController,36
net.sf.freecol.common.networking.AssignTeacherMessage,8
net.sf.freecol.client.gui.action.UnitAction,12
net.sf.freecol.client.gui.panel.MapSize,2
net.sf.freecol.common.model.mission.AbstractMission,8
net.sf.freecol.client.gui.panel.DropListener,2
net.sf.freecol.server.control.InGameInputHandler,87
net.sf.freecol.client.gui.GUI,302
net.sf.freecol.common.networking.PayArrearsMessage,5
net.sf.freecol.common.model.NationOptions,12
net.sf.freecol.client.gui.plaf.FreeColTextAreaUI,6
net.sf.freecol.client.gui.action.ActionManager,43
net.sf.freecol.client.control.InputHandler,9
net.sf.freecol.common.networking.CashInTreasureTrainMessage,12
net.sf.freecol.client.gui.panel.VictoryPanel,15
net.sf.freecol.client.gui.plaf.LAFUtilities,3
net.sf.freecol.client.gui.option.IntegerOptionUI,13
net.sf.freecol.client.gui.panel.GoodsLabel,17
net.sf.freecol.client.gui.action.CenterAction,10
net.sf.freecol.client.gui.animation.UnitImageAnimation,15
net.sf.freecol.common.io.FreeColTcFile,18
net.sf.freecol.common.model.TransactionListener,2
net.sf.freecol.client.gui.CanvasMapEditorMouseListener,37
net.sf.freecol.common.resources.ImageResource,16
net.sf.freecol.server.control.Controller,6
net.sf.freecol.common.model.GoodsType,26
net.sf.freecol.common.debug.FreeColDebugger,11
net.sf.freecol.server.model.ServerTurn,2
net.sf.freecol.server.ai.StandardAIPlayer,67
net.sf.freecol.server.ai.ProductionCache,11
net.sf.freecol.client.gui.panel.ConfirmDeclarationDialog,12
net.sf.freecol.common.model.Disaster,4
net.sf.freecol.common.option.BooleanOption,14
net.sf.freecol.client.gui.CanvasKeyListener,2
net.sf.freecol.client.gui.action.DebugShowCoordinatesAction,1
net.sf.freecol.client.gui.panel.AdvantageCellRenderer,7
net.sf.freecol.client.networking.UserServerAPI,3
net.sf.freecol.metaserver.NetworkHandler,4
net.sf.freecol.client.gui.action.UnitStateChangeAction,3
net.sf.freecol.server.generator.MapLoader,1
net.sf.freecol.common.model.TileTypeChange,2
net.sf.freecol.client.gui.action.PreferencesAction,7
net.sf.freecol.client.gui.action.FindSettlementAction,10
net.sf.freecol.client.gui.action.ShowMapGeneratorOptionsAction,13
net.sf.freecol.common.networking.DOMMessage,11
net.sf.freecol.common.FreeColSeed,2
net.sf.freecol.server.ai.goal.Goal,9
net.sf.freecol.common.model.Event,15
net.sf.freecol.common.networking.LearnSkillMessage,17
net.sf.freecol.client.gui.panel.CornerMapControls,9
net.sf.freecol.client.gui.panel.NegotiationDialog,32
net.sf.freecol.common.networking.ReceivingThread,16
net.sf.freecol.client.gui.panel.ReportForeignAffairPanel,19
net.sf.freecol.common.model.ProductionInfo,9
net.sf.freecol.client.gui.action.BuildColonyAction,13
net.sf.freecol.common.Specification,9
net.sf.freecol.client.gui.action.MapEditorAction,3
net.sf.freecol.client.gui.panel.BuildingSitePanel,25
net.sf.freecol.common.option.SelectOption,18
net.sf.freecol.client.gui.panel.ColonyTileProductionPanel,1
net.sf.freecol.client.gui.video.VideoComponent,9
net.sf.freecol.client.gui.panel.EventPanel,11
net.sf.freecol.client.gui.panel.FileList,3
net.sf.freecol.client.gui.action.OpenAction,6
net.sf.freecol.common.networking.GiveIndependenceMessage,6
net.sf.freecol.metaserver.MetaRegister,7
net.sf.freecol.common.networking.MessageHandler,3
net.sf.freecol.server.model.ServerIndianSettlement,32
net.sf.freecol.client.gui.plaf.FreeColMenuItemUI,3
net.sf.freecol.common.model.FoundingFather,29
net.sf.freecol.server.ai.TileImprovementPlan,25
net.sf.freecol.common.model.pathfinding.CostDecider,9
net.sf.freecol.metaserver.MetaServer,3
net.sf.freecol.common.model.Building,111
net.sf.freecol.common.networking.DeclareIndependenceMessage,11
net.sf.freecol.client.gui.action.MoveSouthEastAction,3
net.sf.freecol.client.control.ClientModelController,15
net.sf.freecol.client.gui.GrayLayer,1
net.sf.freecol.client.gui.panel.NewPanel,43
net.sf.freecol.client.gui.action.MoveWestAction,3
net.sf.freecol.server.model.TaxSession,3
net.sf.freecol.server.ai.AIMessage,35
net.sf.freecol.common.model.PathNode,11
net.sf.freecol.client.gui.action.ReportReligionAction,10
net.sf.freecol.client.gui.panel.ReportReligiousPanel,25
net.sf.freecol.common.model.Market,26
net.sf.freecol.client.gui.plaf.FreeColPanelUI,6
net.sf.freecol.common.model.Locatable,5
net.sf.freecol.common.resources.ResourceMapping,4
net.sf.freecol.server.ai.goal.CreateMissionAtSettlementGoal,10
net.sf.freecol.common.model.ProductionTree,3
net.sf.freecol.server.ai.mission.UnitSeekAndDestroyMission,56
net.sf.freecol.common.model.Named,3
net.sf.freecol.common.model.GoldTradeItem,8
net.sf.freecol.client.gui.plaf.FreeColTextFieldUI,6
net.sf.freecol.common.model.Movable,2
net.sf.freecol.server.ai.mission.ScoutingMission,67
net.sf.freecol.client.gui.menu.InGameMenuBar,8
net.sf.freecol.common.model.LostCityRumour,20
net.sf.freecol.common.networking.NetworkConstants,4
net.sf.freecol.common.model.TileItem,10
net.sf.freecol.common.networking.SellPropositionMessage,9
net.sf.freecol.client.gui.option.SelectOptionUI,18
net.sf.freecol.common.networking.ForeignAffairsMessage,2
net.sf.freecol.common.logging.TextFormatter,3
net.sf.freecol.common.model.Turn,9
net.sf.freecol.client.gui.panel.ProductionLabel,26
net.sf.freecol.client.gui.FullScreenFrame,8
net.sf.freecol.client.gui.panel.NationCellRenderer,5
net.sf.freecol.client.gui.action.DebugAction,12
net.sf.freecol.common.resources.FAFile,1
net.sf.freecol.client.gui.option.StringOptionUI,22
net.sf.freecol.client.gui.panel.RebelToolTip,27
net.sf.freecol.client.gui.action.ShowGameOptionsAction,12
net.sf.freecol.common.model.Location,9
net.sf.freecol.common.networking.PutOutsideColonyMessage,7
net.sf.freecol.client.gui.option.AbstractUnitOptionUI,12
net.sf.freecol.server.ai.mission.CashInTreasureTrainMission,48
