Component, CC
net.sf.freecol.common.networking.UpdateCurrentStopMessage,4
net.sf.freecol.common.networking.GoodsForSaleMessage,5
net.sf.freecol.server.control.PreGameController,27
net.sf.freecol.common.networking.AssignTeacherMessage,4
net.sf.freecol.client.gui.action.UnitAction,7
net.sf.freecol.common.model.mission.AbstractMission,6
net.sf.freecol.client.gui.panel.DropListener,1
net.sf.freecol.server.control.InGameInputHandler,82
net.sf.freecol.client.gui.GUI,154
net.sf.freecol.common.networking.PayArrearsMessage,3
net.sf.freecol.common.model.NationOptions,9
net.sf.freecol.client.gui.plaf.FreeColTextAreaUI,5
net.sf.freecol.client.gui.action.ActionManager,39
net.sf.freecol.client.control.InputHandler,1
net.sf.freecol.common.networking.CashInTreasureTrainMessage,8
net.sf.freecol.client.gui.panel.VictoryPanel,7
net.sf.freecol.client.gui.plaf.LAFUtilities,2
net.sf.freecol.client.gui.option.IntegerOptionUI,10
net.sf.freecol.client.gui.panel.GoodsLabel,12
net.sf.freecol.client.gui.action.CenterAction,5
net.sf.freecol.client.gui.animation.UnitImageAnimation,3
net.sf.freecol.common.io.FreeColTcFile,12
net.sf.freecol.common.model.TransactionListener,1
net.sf.freecol.client.gui.CanvasMapEditorMouseListener,18
net.sf.freecol.common.resources.ImageResource,14
net.sf.freecol.server.control.Controller,4
net.sf.freecol.common.model.GoodsType,22
net.sf.freecol.server.model.ServerTurn,2
net.sf.freecol.server.ai.StandardAIPlayer,67
net.sf.freecol.server.ai.ProductionCache,9
net.sf.freecol.client.gui.panel.ConfirmDeclarationDialog,7
net.sf.freecol.common.option.BooleanOption,10
net.sf.freecol.client.gui.CanvasKeyListener,2
net.sf.freecol.client.gui.action.DebugShowCoordinatesAction,1
net.sf.freecol.client.gui.panel.AdvantageCellRenderer,6
net.sf.freecol.metaserver.NetworkHandler,2
net.sf.freecol.client.gui.action.UnitStateChangeAction,3
net.sf.freecol.client.gui.action.PreferencesAction,3
net.sf.freecol.client.gui.action.FindSettlementAction,4
net.sf.freecol.client.gui.action.ShowMapGeneratorOptionsAction,5
net.sf.freecol.common.networking.DOMMessage,4
net.sf.freecol.server.ai.goal.Goal,8
net.sf.freecol.common.model.Event,13
net.sf.freecol.common.networking.LearnSkillMessage,13
net.sf.freecol.client.gui.panel.NegotiationDialog,22
net.sf.freecol.common.networking.ReceivingThread,7
net.sf.freecol.client.gui.panel.ReportForeignAffairPanel,14
net.sf.freecol.common.model.ProductionInfo,8
net.sf.freecol.client.gui.action.BuildColonyAction,7
net.sf.freecol.common.Specification,9
net.sf.freecol.client.gui.action.MapEditorAction,1
net.sf.freecol.client.gui.panel.BuildingSitePanel,25
net.sf.freecol.common.option.SelectOption,15
net.sf.freecol.client.gui.panel.ColonyTileProductionPanel,1
net.sf.freecol.client.gui.video.VideoComponent,7
net.sf.freecol.client.gui.panel.EventPanel,6
net.sf.freecol.client.gui.panel.FileList,1
net.sf.freecol.client.gui.action.OpenAction,3
net.sf.freecol.common.networking.GiveIndependenceMessage,6
net.sf.freecol.metaserver.MetaRegister,4
net.sf.freecol.common.networking.MessageHandler,1
net.sf.freecol.server.model.ServerIndianSettlement,24
net.sf.freecol.client.gui.plaf.FreeColMenuItemUI,2
net.sf.freecol.common.model.FoundingFather,27
net.sf.freecol.server.ai.TileImprovementPlan,7
net.sf.freecol.common.model.pathfinding.CostDecider,4
net.sf.freecol.metaserver.MetaServer,1
net.sf.freecol.common.model.Building,92
net.sf.freecol.common.networking.DeclareIndependenceMessage,9
net.sf.freecol.client.gui.action.MoveSouthEastAction,3
net.sf.freecol.client.control.ClientModelController,15
net.sf.freecol.client.gui.panel.NewPanel,23
net.sf.freecol.client.gui.action.MoveWestAction,3
net.sf.freecol.server.model.TaxSession,2
net.sf.freecol.server.ai.AIMessage,25
net.sf.freecol.common.model.PathNode,3
net.sf.freecol.client.gui.action.ReportReligionAction,3
net.sf.freecol.client.gui.panel.ReportReligiousPanel,16
net.sf.freecol.common.model.Market,20
net.sf.freecol.client.gui.plaf.FreeColPanelUI,5
net.sf.freecol.common.model.Locatable,2
net.sf.freecol.common.resources.ResourceMapping,2
net.sf.freecol.server.ai.goal.CreateMissionAtSettlementGoal,7
net.sf.freecol.common.model.ProductionTree,3
net.sf.freecol.server.ai.mission.UnitSeekAndDestroyMission,20
net.sf.freecol.common.model.Named,2
net.sf.freecol.common.model.GoldTradeItem,6
net.sf.freecol.client.gui.plaf.FreeColTextFieldUI,5
net.sf.freecol.common.model.Movable,1
net.sf.freecol.server.ai.mission.ScoutingMission,30
net.sf.freecol.client.gui.menu.InGameMenuBar,1
net.sf.freecol.common.model.LostCityRumour,13
net.sf.freecol.common.networking.NetworkConstants,2
net.sf.freecol.common.model.TileItem,5
net.sf.freecol.common.networking.SellPropositionMessage,4
net.sf.freecol.client.gui.option.SelectOptionUI,14
net.sf.freecol.common.networking.ForeignAffairsMessage,2
net.sf.freecol.common.logging.TextFormatter,2
net.sf.freecol.common.model.Turn,7
net.sf.freecol.client.gui.panel.ProductionLabel,20
net.sf.freecol.client.gui.FullScreenFrame,3
net.sf.freecol.client.gui.panel.NationCellRenderer,3
net.sf.freecol.client.gui.action.DebugAction,6
net.sf.freecol.client.gui.option.StringOptionUI,15
net.sf.freecol.client.gui.panel.RebelToolTip,21
net.sf.freecol.client.gui.action.ShowGameOptionsAction,4
net.sf.freecol.common.model.Location,6
net.sf.freecol.common.networking.PutOutsideColonyMessage,3
net.sf.freecol.client.gui.option.AbstractUnitOptionUI,6
net.sf.freecol.server.ai.mission.CashInTreasureTrainMission,13
